article_id,periodical,periodical_label,issue_id,year,language,article_type,review_strategy,family,code,confidence,evidence_quote,evidence_quote_words,target,target_words,rationale,rationale_words
JALEO_1982_05::A10,jaleo,Jaleo,JALEO_1982_05,1982,en,other,full,CRIT,CRIT_02,high,"She carves the space with precision and suppleness: both her sinuous arm movements and her pointillist heelwork emanate from a proud, strong back.",23,Angela del Moral's dancing,5,"The passage applies aesthetic criteria of precision, suppleness, arm movement, heelwork, and bodily carriage to judge dance quality.",18
JALEO_1982_05::A10,jaleo,Jaleo,JALEO_1982_05,1982,en,other,full,CRIT,CRIT_04,high,there's a fine line to tread between theatricality and carniness,11,Olivera and del Moral's theatrical staging,7,The reviewer uses critical authority to police the boundary between legitimate theatrical presentation and degraded showmanship.,16
JALEO_1982_05::A11,jaleo,Jaleo,JALEO_1982_05,1982,en,other,full,AUTH,AUTH_02,medium,"It was a beautiful Spanish style modern dance complete with rolling on the floor and dressing and undressing an stage, but alas -- na flamenco.",24,Antonio Gades' film version of Blood Wedding,7,The passage draws a boundary between Spanish-style modern dance and what counts as flamenco by explicitly excluding the film from flamenco.,22
JALEO_1982_05::A12,jaleo,Jaleo,JALEO_1982_05,1982,en,other,full,PED,PED_03,medium,"Once shoes have been purchased from the maker or distributor, they must be fitted with braces and tacks for the heel, rubber for the sole, and a piece of leather and tacks for the toe.",35,practical flamenco dance-shoe preparation for dancers,7,The article mediates practical flamenco knowledge by giving instructional access to the materials and preparation needed for dance shoes.,19
JALEO_1982_05::A13,jaleo,Jaleo,JALEO_1982_05,1982,en,other,full,COMM,COMM_03,medium,We are all members of jalaistas and should all shara in the work as well as the fun!,18,Jaleistas members at the San Diego juerga,7,The notice frames the juerga as a participatory community setting in which members share responsibility rather than simply attend as spectators.,21
JALEO_1982_05::A13,jaleo,Jaleo,JALEO_1982_05,1982,en,other,full,COMM,COMM_02,medium,Ayudantes will be admitted to the juerga free of charge. They must be current members of jalaistas and must notify the juerga coordinator one week prior to the juerga if they wish to help.,34,Jaleistas member-volunteers,3,"Membership in the flamenco association structures who can help sustain the juerga, linking community belonging to the maintenance of the event.",21
JALEO_1982_05::A14,jaleo,Jaleo,JALEO_1982_05,1982,en,article,full,COMM,COMM_03,medium,"The majority of Board Members present felt that this site is not suitable for Juergas because of its location; however, it was agreed that we would try once more and that the May Juerga could be held there.",38,the Market Street site for Jaleistas juergas,7,"The board evaluates whether a location can support the juerga as a viable participatory flamenco setting, making venue suitability socially meaningful.",21
JALEO_1982_05::A14,jaleo,Jaleo,JALEO_1982_05,1982,en,article,full,COMM,COMM_02,medium,EVERYONE'S HELP IS ASKEO IN THIS.,7,Jaleistas members seeking a permanent juerga site,7,The report calls on the member community to help sustain the flamenco association's juerga infrastructure.,16
JALEO_1982_06::A1,jaleo,Jaleo,JALEO_1982_06,1982,en,poem,head_tail_windows,CRIT,CRIT_01,high,"They suggested Manuela Carrasco to me and I was very satisfied, because, to me, she is an unusual genius.",19,Manuela Carrasco,2,The interview explicitly praises Carrasco's artistic quality and evaluates her as an exceptional performer.,15
JALEO_1982_06::A1,jaleo,Jaleo,JALEO_1982_06,1982,en,poem,head_tail_windows,CRIT,CRIT_03,high,"She is a giant in her field and, what I do, I don't do badly.",16,Lola Flores,2,The passage constructs a hierarchy of artistic stature by describing Lola Flores as a giant in her field.,18
JALEO_1982_06::A1,jaleo,Jaleo,JALEO_1982_06,1982,en,poem,head_tail_windows,CRIT,CRIT_02,medium,"I like to work with artists who leave the people warmed up, not cold.",14,artists performing with Lola Flores,5,The passage applies audience impact and affective force as criteria for valuing performance.,13
JALEO_1982_06::A2,jaleo,Jaleo,JALEO_1982_06,1982,en,other,full,PED,PED_01,high,"Mario's capacity as a teacher. Great performer and fine teacher are not always the same person, but with Mario, it is so.",23,Mario Escudero as flamenco guitar teacher,6,The letter explicitly legitimates Mario as both a performer and an authoritative teacher of flamenco guitar.,16
JALEO_1982_06::A2,jaleo,Jaleo,JALEO_1982_06,1982,en,other,full,PED,PED_03,high,"Jaleo magazine provides an historical record of flamenco artists to be collected and treasured as are Don Pohren's books. Yes, writing about an art is not doing the art; however, writing is sharing an art.",36,Jaleo magazine as mediator of flamenco knowledge,7,"The passage frames the periodical as a medium for preserving, sharing, and transmitting flamenco knowledge across a dispersed readership.",19
JALEO_1982_06::A3,jaleo,Jaleo,JALEO_1982_06,1982,en,other,full,AUTH,AUTH_02,high,But what is it that will play in Peoria? Reach everyone with what? Certainly not flamenco.,16,internationalized or popularity-oriented flamenco,5,The author draws a boundary between legitimate flamenco and altered forms meant to reach mass audiences.,16
JALEO_1982_06::A3,jaleo,Jaleo,JALEO_1982_06,1982,en,other,full,AUTH,AUTH_03,high,We have taken occupancy in a borrowed art form and have an obligation to guard and respect its origins and traditions.,21,flamenco origins and traditions,4,"The passage grounds proper present practice in respect for origins, tradition, and continuity.",13
JALEO_1982_06::A3,jaleo,Jaleo,JALEO_1982_06,1982,en,other,full,CRIT,CRIT_04,high,"As soon as anything extraneous is added (percussion, choral back-up, bassoons, etc.), dilution sets in. More is less.",19,hybrid or expanded flamenco arrangements,5,The critique polices the boundary of proper flamenco by judging added elements as diluting the form.,16
JALEO_1982_06::A4,jaleo,Jaleo,JALEO_1982_06,1982,en,poem,head_tail_windows,PED,PED_02,medium,"Both came from families with considerable afición for flamenco. Paco's father, uncle and grandfather were competent amateur guitarists; Ana's father was Niño de Brenes, a well-known singer in his time, as well as a dancer, while her mother was a professional dancer and singer",47,Ana Martínez and Paco de Málaga's flamenco formation,9,"The biographical framing links their flamenco authority to familial, intergenerational transmission and afición.",13
JALEO_1982_06::A4,jaleo,Jaleo,JALEO_1982_06,1982,en,poem,head_tail_windows,PED,PED_01,medium,"Paco began to study the guitar in Algeciras at the age of thirteen with Antonio Sánchez, Paco de Lucía's father. Ramón de Algeciras was a fellow student at the time.",31,Paco de Málaga's guitar training,6,The passage legitimates Paco's learning through a named teacher and recognized flamenco pedagogical environment.,15
JALEO_1982_06::A4,jaleo,Jaleo,JALEO_1982_06,1982,en,poem,head_tail_windows,CRIT,CRIT_02,medium,"With today's playing style, one dances better. It is more rhythmic and stronger.",14,contemporary guitar playing style,4,The speaker applies rhythm and strength as aesthetic criteria for evaluating current guitar accompaniment.,14
JALEO_1982_06::A5,jaleo,Jaleo,JALEO_1982_06,1982,en,other,full,PED,PED_03,medium,One of the great problems that flamenco has had is the lack of information about it. Jaleo seems to deal with that problem at least. The dissemination of information can never hurt flamenco.,33,Jaleo's role in disseminating flamenco information,7,The dialogue frames printed discussion as a useful mediator of access to flamenco knowledge.,14
JALEO_1982_06::A5,jaleo,Jaleo,JALEO_1982_06,1982,en,other,full,COMM,COMM_04,high,Why do many of the American flamcoss go around masquerading as Spanish? Do they have some kind of identity problem? Don't they like themselves and their true identities?,29,American flamencos adopting Spanish identity markers,6,"The passage explicitly frames flamenco participation through national identity, authenticity of self-presentation, and belonging.",15
JALEO_1982_06::A5,jaleo,Jaleo,JALEO_1982_06,1982,en,other,full,AUTH,AUTH_02,high,I think purity is a bad thing with a good name. The purist of today is completely different from the purist of 40 years ago.,25,purist definitions of flamenco,4,The exchange directly contests purity as a stable boundary for defining legitimate flamenco.,13
JALEO_1982_06::A6,jaleo,Jaleo,JALEO_1982_06,1982,en,other,full,CRIT,CRIT_01,high,"the playing had immediacy and a high level of technical sophistication, and generated a fair measure of enthusiasm among the listeners",21,Rodrigo's flamenco guitar recital,5,The review explicitly evaluates the quality and audience effect of the performance.,12
JALEO_1982_06::A6,jaleo,Jaleo,JALEO_1982_06,1982,en,other,full,CRIT,CRIT_02,high,His compás and coordination with the other members was absolutely impeccable. The cantes of Rubina were remarkably moving.,18,Morca ensemble performance,3,"The reviewer applies flamenco aesthetic criteria such as compás, coordination, and emotional force to judge the performance.",17
JALEO_1982_06::A6,jaleo,Jaleo,JALEO_1982_06,1982,en,other,full,COMM,COMM_04,high,She is living proof that one does not have to be Andalucian to become a good cantaora if the desire and ability are present.,24,Rubina Carmona as non-Andalucian cantaora,6,The review explicitly addresses regional identity as a condition of flamenco belonging and counters an exclusionary identity boundary.,18
JALEO_1982_06::A7,jaleo,Jaleo,JALEO_1982_06,1982,en,other,head_tail_windows,CRIT,CRIT_01,medium,"Lole Montoya and Manuel Molina have changed substantially the traditional and perhaps fossilized concept of flamenco. The young people follow them fervently, while the older ones, who criticize them, listen to them on the sly. Their controversial ingredient is, surely, an indication of their value.",45,Lole Montoya and Manuel Molina,5,The passage explicitly evaluates the duo's controversial departure from a traditional flamenco concept as evidence of artistic value.,19
JALEO_1982_06::A8,jaleo,Jaleo,JALEO_1982_06,1982,en,other,head_tail_windows,CRIT,CRIT_01,high,"I would rather hear him just sing... Mairena's last bulerías were echoing around us. They had made all his powerful singing por siguiriyas and por martinetes seem flat by comparison, and had delighted every- one.",36,Mairena's performance at the Gazpacho de Morón,8,The passage makes explicit comparative judgments about which parts of the performance succeeded or fell flat.,16
JALEO_1982_06::A8,jaleo,Jaleo,JALEO_1982_06,1982,en,other,head_tail_windows,CRIT,CRIT_04,medium,it should also be refreshing to the readers to see a point of view that is different from the ones we get from the Spanish newspaper critics,27,Brook Zern's festival report versus Spanish newspaper critics,9,The editor frames Zern's report as an alternative critical authority to established Spanish newspaper criticism.,16
JALEO_1982_06::A9,jaleo,Jaleo,JALEO_1982_06,1982,en,other,full,CRIT,CRIT_03,high,"The loss to the flamenco world is, of course, incalculable... She was that rarest of rare-ties, a cantaor who sang everything and sang it not only well, but magnificently.",30,Pastora Pavón,2,"The passage canonizes Pastora through exceptional status, superlative praise, and the claim that her loss is incalculable.",17
JALEO_1982_06::A9,jaleo,Jaleo,JALEO_1982_06,1982,en,other,full,AUTH,AUTH_03,high,She stood in the tradition of both the singers of Triana and those of the province of Cádis... Many old songs probably owe their preservation to her remarkable memory,29,Pastora Pavón's cante,4,The passage grounds Pastora's value in continuity with named traditions and in the preservation of old songs.,18
