article_id,periodical,periodical_label,title,issue_id,year,language,article_type,review_text_chars,review_strategy,n_trigger_windows,retrieval_hint_codes,packet_id,packet_article_position,no_relevant_discourse,insufficient_context,n_codes,n_possible,code_families_emitted,codes_emitted,legitimation_effect_present,polarity,basis_tags,n_basis_tags,derived_target,exclusion_boundary_present,right_to_define_present,annotation_notes,annotation_notes_words,source_result_file
JALEO_1992_01::A3,jaleo,Jaleo,Review: Jose Molina,JALEO_1992_01,1992,en,other,2795,head_tail_windows,1,COMM_03,chat_packet_226,5,False,False,2,2,COMM|PED,COMM_02|PED_03,True,legitimating,pedagogy|community,2,Alma Flamenca and local flamenco support networks,False,False,"Article text is truncated; annotations are limited to visible beginning, trigger window, and ending context.",15,chat_packet_226_results.json
JALEO_1992_01::A4,jaleo,Jaleo,Interview: An American in Spain: Tania Leullieux,JALEO_1992_01,1992,en,other,2752,head_tail_windows,1,PED_03,chat_packet_227,1,False,False,3,1,CRIT|PED,CRIT_01|PED_02|PED_03,True,legitimating,pedagogy|criticism,2,"flamenco learning resources, daily practice, and Jose Molina's performance",False,False,Truncated article; annotations are limited to the visible excerpt and evidence window.,12,chat_packet_227_results.json
JALEO_1992_01::A5,jaleo,Jaleo,Review: Videos de la Luz,JALEO_1992_01,1992,en,other,3635,head_tail_windows,1,PED_03,chat_packet_227,2,False,False,3,2,CRIT,CRIT_01|CRIT_02|CRIT_03,True,legitimating,criticism,1,"innovative, theatrical, musically integrated flamenco",False,False,Truncated article; visible evidence supports evaluation of innovation rather than a full authenticity debate.,14,chat_packet_227_results.json
JALEO_1992_01::A6,jaleo,Jaleo,Confessions of Paco de Lucia,JALEO_1992_01,1992,en,other,2549,head_tail_windows,1,PED_01,chat_packet_227,3,False,False,3,1,CRIT|PED,CRIT_01|CRIT_03|PED_01,True,legitimating,pedagogy|criticism,2,The Language of Spanish Dance and canonical flamenco models such as Mairena,False,False,Truncated article combines book endorsements with an interview excerpt; codes are limited to visible claims.,15,chat_packet_227_results.json
JALEO_1992_01::A7,jaleo,Jaleo,Dice Don Quijote,JALEO_1992_01,1992,en,other,2983,head_tail_windows,1,CRIT_03,chat_packet_227,4,False,False,3,2,COMM|CRIT,COMM_04|CRIT_03|CRIT_04,True,contested,criticism|community,2,flamenco's public status and collective value,True,False,Truncated article; the visible excerpt clearly contests unequal treatment of flamenco in public presentation.,14,chat_packet_227_results.json
JALEO_1992_04::A1,jaleo,Jaleo,Avisos,JALEO_1992_04,1992,en,other,762,full,0,,chat_packet_227,5,True,False,0,0,,,False,neutral,,0,,False,False,Administrative contents and subscription information only; no clear flamenco discourse function is present.,13,chat_packet_227_results.json
JALEO_1992_04::A2,jaleo,Jaleo,Solera Flamenco Dance Company,JALEO_1992_04,1992,en,other,923,full,0,,chat_packet_228,1,True,False,0,1,,,False,neutral,,0,,False,False,Routine workshop and competition announcement only.,6,chat_packet_228_results.json
JALEO_1992_04::A3,jaleo,Jaleo,Dance Reviews,JALEO_1992_04,1992,en,other,589,full,0,,chat_packet_228,2,True,False,0,1,,,False,neutral,,0,,False,False,No clear discourse function beyond practical information.,7,chat_packet_228_results.json
JALEO_1992_04::A4,jaleo,Jaleo,Book Reviews,JALEO_1992_04,1992,en,poem,3697,head_tail_windows,1,CRIT_03,chat_packet_228,3,False,False,2,2,AUTH|COMM,AUTH_03|COMM_04,True,legitimating,tradition|community,2,Yaelisa/Solera Flamenco Dance Company's flamenco practice,False,False,"Truncated excerpt, but visible evidence supports roots and identity-framing claims.",11,chat_packet_228_results.json
JALEO_1992_04::A5,jaleo,Jaleo,"""Juerga Sevillana""",JALEO_1992_04,1992,en,other,3691,head_tail_windows,1,PED_02,chat_packet_228,4,False,False,3,2,AUTH|CRIT,AUTH_03|CRIT_01|CRIT_02,True,mixed,criticism|tradition,2,dance program and flamenco historical understanding,False,False,The visible excerpt combines a performance review with a short review of an educational flamenco publication.,16,chat_packet_228_results.json
JALEO_1992_04::A6,jaleo,Jaleo,Sur Express - Debate,JALEO_1992_04,1992,en,other,3152,head_tail_windows,1,PED_02,chat_packet_228,5,False,False,3,3,AUTH|COMM,AUTH_03|COMM_01|COMM_04,True,contested,community|tradition,2,flamenco as tradition and community-identified practice,True,False,Truncated debate excerpt contains clear insider/outsider and identity framing despite OCR noise.,13,chat_packet_228_results.json
JALEO_1992_04::A7,jaleo,Jaleo,Questions and Answers,JALEO_1992_04,1992,en,other,2981,head_tail_windows,1,COMM_04,chat_packet_229,1,False,False,2,2,CRIT,CRIT_01|CRIT_04,True,mixed,criticism,1,artist-led flamenco production in relation to tradition and market,False,False,Visible excerpt is truncated; codes are limited to explicit debate language about production and evaluation.,15,chat_packet_229_results.json
JALEO_1992_04::A8,jaleo,Jaleo,Retratos,JALEO_1992_04,1992,en,other,2958,head_tail_windows,1,AUTH_03,chat_packet_229,2,False,False,2,2,CRIT|PED,CRIT_03|PED_01,True,legitimating,pedagogy|criticism,2,flamenco historical knowledge and Marchena's canonical status,False,True,Origin language was treated conservatively because it functions mainly as historical explanation.,12,chat_packet_229_results.json
JALEO_1986_FALL::A1,jaleo,Jaleo,PACO DE LUCIA,JALEO_1986_FALL,1986,en,other,5193,full,0,,chat_packet_229,3,False,False,3,2,CRIT|PED,CRIT_01|CRIT_04|PED_02,True,contested,criticism|pedagogy,2,Paco de Lucía's hybrid flamenco practice,True,False,,0,chat_packet_229_results.json
JALEO_1986_FALL::A2,jaleo,Jaleo,LETTERS,JALEO_1986_FALL,1986,en,other,3404,full,0,,chat_packet_229,4,False,False,3,2,AUTH|CRIT,AUTH_02|AUTH_03|CRIT_01,True,delegitimating,authenticity|tradition|criticism,3,new or misidentified music presented as flamenco,True,True,,0,chat_packet_229_results.json
JALEO_1986_FALL::A3,jaleo,Jaleo,PUNTO DE VISTA,JALEO_1986_FALL,1986,en,other,2636,head_tail_windows,1,PED_01,chat_packet_229,5,False,False,2,3,HERIT|PED,HERIT_03|PED_03,True,mixed,heritage|pedagogy,2,flamenco guitar notation and preservation,False,False,"The article is truncated, but the visible excerpt contains enough context for preservation/transmission coding.",15,chat_packet_229_results.json
JALEO_1986_FALL::A4,jaleo,Jaleo,FLAMENCO PURO,JALEO_1986_FALL,1986,en,poem,2905,head_tail_windows,1,HERIT_03,chat_packet_230,1,False,False,3,2,CRIT|PED,CRIT_01|CRIT_03|PED_02,True,legitimating,pedagogy|tradition|criticism,3,Flamenco Puro performers and the production's flamenco authority,False,False,"Article is truncated, but the visible text contains sufficient evidence for lineage and critical ranking codes.",16,chat_packet_230_results.json
JALEO_1986_FALL::A5,jaleo,Jaleo,"A WREATH OF POPPIES FOR ""EL MELLIZO""",JALEO_1986_FALL,1986,en,other,3907,full,0,,chat_packet_230,2,False,False,4,0,AUTH|CRIT|HERIT,AUTH_03|CRIT_03|CRIT_04|HERIT_03,True,mixed,tradition|heritage|criticism,3,"Enrique ""El Mellizo"" and flamenco's historical-cultural value",True,True,,0,chat_packet_230_results.json
JALEO_1986_FALL::A6,jaleo,Jaleo,THE GREAT CANALEJAS,JALEO_1986_FALL,1986,en,other,1650,full,0,,chat_packet_230,3,False,False,3,1,CRIT|HERIT,CRIT_03|CRIT_04|HERIT_03,True,mixed,criticism|heritage,2,Canalejas de Puerto Real and neglected flamenco artists,False,True,,0,chat_packet_230_results.json
JALEO_1986_FALL::A7,jaleo,Jaleo,NEWS FROM SPAIN,JALEO_1986_FALL,1986,en,other,1395,full,0,,chat_packet_230,4,True,False,0,0,,,False,neutral,,0,,False,False,"The article is a factual accident report and does not visibly evaluate, authorize, preserve, teach, rank, or define flamenco belonging.",20,chat_packet_230_results.json
JALEO_1986_FALL::A8,jaleo,Jaleo,"NEWS FROM NIEMES, FRANCE",JALEO_1986_FALL,1986,en,other,571,full,0,,chat_packet_230,5,True,False,0,2,,,False,neutral,,0,,False,False,The visible text is a short news item plus advertisements; institutional permission is reported but not developed into heritage or evaluative discourse.,22,chat_packet_230_results.json
JALEO_1986_FALL::A9,jaleo,Jaleo,DANCE STUDENTS' CORNER,JALEO_1986_FALL,1986,en,other,3498,full,0,,chat_packet_231,1,False,False,2,2,AUTH|PED,AUTH_04|PED_03,True,contested,pedagogy|authenticity,2,student access to flamenco study in Madrid and narratives about authentic flamenco's decline,False,False,The main discourse function is pedagogical mediation; authenticity language is present as a contested reported claim rather than the author's own purist position.,24,chat_packet_231_results.json
JALEO_1986_FALL::A10,jaleo,Jaleo,INTERNATIONAL SUMMER COURSES,JALEO_1986_FALL,1986,en,other,637,full,0,,chat_packet_231,2,False,False,1,1,PED,PED_03,True,legitimating,pedagogy,1,organized flamenco instruction through summer courses,False,False,Coded narrowly for learning access; the listing format does not support stronger pedagogical-authority coding.,15,chat_packet_231_results.json
JALEO_1986_FALL::A11,jaleo,Jaleo,FLAMENCO SHEET MUSIC,JALEO_1986_FALL,1986,en,other,3038,full,0,,chat_packet_231,3,False,False,3,2,CRIT,CRIT_01|CRIT_02|CRIT_04,True,mixed,criticism,1,commercially available flamenco sheet music and the Guajiras de Lucia transcription,False,True,The article is a technical review with explicit self-authorized critical expertise and concrete evaluative criteria.,16,chat_packet_231_results.json
JALEO_1986_FALL::A12,jaleo,Jaleo,FLAMENCO IN SAN ANTONIO,JALEO_1986_FALL,1986,en,other,4158,full,0,,chat_packet_231,4,False,False,2,3,AUTH|CRIT,AUTH_03|CRIT_01,True,legitimating,tradition|criticism,2,flamenco dance as part of Catholic liturgy,False,False,The strongest evidence combines critical evaluation with a tradition-based authorization of sacred dance in church.,16,chat_packet_231_results.json
JALEO_1986_FALL::A13,jaleo,Jaleo,FLAMENCO IN BOSTON,JALEO_1986_FALL,1986,en,other,660,full,0,,chat_packet_231,5,False,False,1,2,PED,PED_03,True,legitimating,pedagogy,1,organized flamenco learning in Boston,False,False,Coded only for the seminar/teaching access; the rest is mainly event description.,13,chat_packet_231_results.json
JALEO_1986_FALL::A14,jaleo,Jaleo,FLAMENCO IN THE BAY AREA,JALEO_1986_FALL,1986,en,poem,3026,full,0,,chat_packet_232,1,False,False,3,1,CRIT|PED,CRIT_01|CRIT_02|PED_01,True,legitimating,pedagogy|criticism,2,Raquel Lopez's student recital and Matilde Coral-derived choreographies,False,False,,0,chat_packet_232_results.json
JALEO_1986_FALL::A15,jaleo,Jaleo,FLAMENCO FOR SENIORS -- OLE,JALEO_1986_FALL,1986,en,other,1194,full,0,,chat_packet_232,2,False,False,2,0,COMM|PED,COMM_04|PED_03,True,legitimating,pedagogy|community,2,older adult flamenco learners and performers,True,False,,0,chat_packet_232_results.json
JALEO_1986_FALL::A16,jaleo,Jaleo,BACK STAGE WITH BALLET MADRID,JALEO_1986_FALL,1986,en,other,5344,full,0,,chat_packet_232,3,False,False,3,1,CRIT|PED,CRIT_01|CRIT_04|PED_03,True,legitimating,criticism|pedagogy,2,Ballet Español de Madrid and mediated flamenco study,False,True,The final instructional-video/workshop passage is included because it is part of the visible article_text_for_review.,16,chat_packet_232_results.json
JALEO_1986_FALL::A17,jaleo,Jaleo,MORCA SOBRE EL BAILE,JALEO_1986_FALL,1986,en,other,5566,full,0,,chat_packet_232,4,False,False,4,1,COMM|CRIT|PED,COMM_03|CRIT_02|PED_01|PED_02,True,legitimating,pedagogy|community|criticism,3,proper jaleo within flamenco performance and gathering contexts,True,True,,0,chat_packet_232_results.json
JALEO_1986_FALL::A18,jaleo,Jaleo,RYSS REPORT,JALEO_1986_FALL,1986,en,article,5090,full,0,,chat_packet_232,5,False,False,5,1,AUTH|COMM|CRIT|PED,AUTH_02|AUTH_04|COMM_03|CRIT_04|PED_03,True,mixed,community|criticism|authenticity|pedagogy,4,"proper jaleo, flamenco boundaries, and transnational flamenco learning",True,True,,0,chat_packet_232_results.json
JALEO_1986_FALL::A19,jaleo,Jaleo,PRESS RELEASES,JALEO_1986_FALL,1986,en,poem,4134,full,0,,chat_packet_233,1,False,False,3,2,CRIT|PED,CRIT_03|PED_01|PED_03,True,legitimating,pedagogy|criticism,2,institutional Spanish dance and flamenco pedagogy in the USA,False,True,,0,chat_packet_233_results.json
JALEO_1986_FALL::A20,jaleo,Jaleo,REVIEWS,JALEO_1986_FALL,1986,en,poem,3414,head_tail_windows,1,PED_03,chat_packet_233,2,False,False,3,2,CRIT,CRIT_01|CRIT_02|CRIT_04,True,legitimating,criticism,1,El Amor Brujo and expressive flamenco film technique,True,True,"The article is truncated, but the visible review window contains enough evidence for critical codes.",15,chat_packet_233_results.json
JALEO_1986_FALL::A21,jaleo,Jaleo,ON THE FERIA CIRCUIT,JALEO_1986_FALL,1986,en,other,3169,head_tail_windows,1,PED_02,chat_packet_233,3,False,False,2,2,AUTH|COMM,AUTH_02|COMM_01,True,mixed,authenticity|community,2,ferias as flamenco spaces,True,False,The article is truncated; the visible window is sufficient for the emitted boundary codes.,14,chat_packet_233_results.json
JALEO_1986_FALL::A22,jaleo,Jaleo,FLAMENCO IN NORTHERN CALIFORNIA,JALEO_1986_FALL,1986,en,other,1290,full,0,,chat_packet_233,4,False,False,2,1,CRIT,CRIT_01|CRIT_03,True,legitimating,criticism,1,"the November 24, 1986 juerga",False,False,,0,chat_packet_233_results.json
JALEO_1986_FALL::A23,jaleo,Jaleo,SAN DIEGO SCENE,JALEO_1986_FALL,1986,en,other,3792,full,0,,chat_packet_233,5,False,False,3,2,COMM|CRIT,COMM_02|COMM_03|CRIT_01,True,legitimating,community|criticism,2,San Diego flamenco activity and community infrastructure,False,False,,0,chat_packet_233_results.json
JALEO_1985_SPRING::A1,jaleo,Jaleo,THE MAGIC TOQUE OF FLAMENCO,JALEO_1985_SPRING,1985,en,other,5089,full,0,,chat_packet_234,1,False,False,5,0,AUTH|CRIT|PED,AUTH_03|CRIT_01|CRIT_02|CRIT_03|PED_02,True,legitimating,tradition|pedagogy|criticism,3,Manolo Franco as a legitimate and exemplary flamenco guitarist,False,True,Strong evaluative and transmission claims support multiple distinct codes.,9,chat_packet_234_results.json
JALEO_1985_SPRING::A2,jaleo,Jaleo,LETTERS,JALEO_1985_SPRING,1985,en,other,5486,full,0,,chat_packet_234,2,False,False,3,1,CRIT|PED,CRIT_01|PED_01|PED_03,True,mixed,pedagogy|criticism|community,3,Jaleo and flamenco learning networks,False,False,The letters combine criticism of informational quality with claims about access to flamenco knowledge.,14,chat_packet_234_results.json
JALEO_1985_SPRING::A3,jaleo,Jaleo,"MARIA ""LA PERRATA""",JALEO_1985_SPRING,1985,en,other,2829,head_tail_windows,1,CRIT_03,chat_packet_234,3,False,False,5,0,AUTH|COMM|HERIT|PED,AUTH_01|AUTH_03|COMM_04|HERIT_02|PED_02,True,legitimating,heritage|authenticity|tradition|pedagogy|community,5,María La Perrata as an authentic living bearer of cultura jonda,False,True,"Although the article is truncated, the visible excerpt contains sufficient evidence for official heritage, authenticity, lineage, and identity framing.",19,chat_packet_234_results.json
JALEO_1985_SPRING::A4,jaleo,Jaleo,FLAMENCO IN ISRAEL: DALIA LOW,JALEO_1985_SPRING,1985,en,other,820,full,0,,chat_packet_234,4,False,False,2,1,CRIT,CRIT_01,True,legitimating,criticism,1,the Israel production and troupe,False,False,The article is short but contains clear evaluative review language.,10,chat_packet_234_results.json
JALEO_1985_SPRING::A5,jaleo,Jaleo,FLAMENCO: PART II--THE MODERN ERA,JALEO_1985_SPRING,1985,en,poem,2857,head_tail_windows,1,COMM_04,chat_packet_234,5,False,False,5,1,AUTH|COMM|CRIT,AUTH_02|AUTH_03|AUTH_04|COMM_03|CRIT_04,True,mixed,authenticity|tradition|community|criticism,4,"modern flamenco's public, commercial, and musical transformations",True,True,"Although truncated, the excerpt includes clear public/private, commercialization, purity-boundary, and continuity claims.",14,chat_packet_234_results.json
JALEO_1985_SPRING::A6,jaleo,Jaleo,"ANTONIO PEREZ ""EL PERRO DE PATERNA""",JALEO_1985_SPRING,1985,en,other,3823,full,0,,chat_packet_235,1,False,False,3,1,COMM|CRIT,COMM_04|CRIT_01|CRIT_03,True,legitimating,criticism|community,2,"Antonio Pérez ""El Perro"" and his professional/local flamenco standing",False,False,"Awards are mentioned, but mostly as the interviewee's personal reflections rather than a separate canon-building discourse.",18,chat_packet_235_results.json
JALEO_1985_SPRING::A7,jaleo,Jaleo,THE VOICE OF MERENGUITO,JALEO_1985_SPRING,1985,en,other,2102,full,0,,chat_packet_235,2,False,False,3,0,CRIT,CRIT_01|CRIT_02|CRIT_04,True,mixed,criticism,1,Merenguito's recording and stylistic choices,True,True,The review contains both praise and blame; the clearest boundary work concerns the Latin American-style bulerías.,17,chat_packet_235_results.json
JALEO_1985_SPRING::A8,jaleo,Jaleo,FANDANGOS DE ENCINASOLA,JALEO_1985_SPRING,1985,en,other,5696,full,0,,chat_packet_235,3,False,False,3,2,AUTH|PED,AUTH_03|PED_01|PED_03,True,legitimating,pedagogy|tradition,2,the fandangos de Encinasola as a little-known but analyzable traditional form,False,True,Promotional material later in the visible text was not used because the main article already supplies stronger discourse evidence.,19,chat_packet_235_results.json
JALEO_1985_SPRING::A9,jaleo,Jaleo,GASPACHO DE GUILLERMO,JALEO_1985_SPRING,1985,en,other,2556,head_tail_windows,1,AUTH_04,chat_packet_235,4,False,False,2,1,CRIT|PED,CRIT_04|PED_03,True,legitimating,pedagogy|criticism,2,Spanish flamenco radio as a medium for access and curated knowledge,False,True,"The article is truncated, but the visible passages are sufficient for the emitted access and expert-curation codes.",18,chat_packet_235_results.json
JALEO_1985_SPRING::A10,jaleo,Jaleo,THE SHAH SPEAKITH,JALEO_1985_SPRING,1985,en,other,2608,full,0,,chat_packet_235,5,False,False,3,1,CRIT,CRIT_01|CRIT_02|CRIT_04,True,delegitimating,criticism,1,José Molina's Bailes Españoles presentation,True,True,The review is highly evaluative; emitted codes focus on distinct functions rather than every insult.,15,chat_packet_235_results.json
JALEO_1985_SPRING::A11,jaleo,Jaleo,MORCA SOBRE EL BAILE,JALEO_1985_SPRING,1985,en,other,4107,full,0,,chat_packet_236,1,False,False,3,2,AUTH|CRIT,AUTH_01|AUTH_04|CRIT_04,True,mixed,authenticity|criticism,2,professional flamenco practice versus tourist-oriented or underprepared performance,True,True,The article is explicitly normative about who is ready to represent flamenco professionally.,13,chat_packet_236_results.json
